sequence_id,species,chrom,split,gc,held_out
TAIR10.dna.toplevel_4_9502056_9503079_-,arabidopsis,4,train,0.4013671875,False
TAIR10.dna.toplevel_4_13439967_13440990_+,arabidopsis,4,train,0.375,False
TAIR10.dna.toplevel_4_14593578_14594601_-,arabidopsis,4,train,0.3896484375,False
TAIR10.dna.toplevel_4_16277703_16278726_+,arabidopsis,4,train,0.3115234375,False
TAIR10.dna.toplevel_4_13391085_13392108_-,arabidopsis,4,train,0.4296875,False
TAIR10.dna.toplevel_4_13250171_13251194_-,arabidopsis,4,train,0.33984375,False
TAIR10.dna.toplevel_4_15760021_15761044_-,arabidopsis,4,train,0.3935546875,False
TAIR10.dna.toplevel_4_10202381_10203404_-,arabidopsis,4,train,0.392578125,False
TAIR10.dna.toplevel_4_5701812_5702835_-,arabidopsis,4,train,0.23046875,False
TAIR10.dna.toplevel_4_1250260_1251283_-,arabidopsis,4,train,0.3740234375,False
TAIR10.dna.toplevel_4_14735469_14736492_-,arabidopsis,4,train,0.4287109375,False
TAIR10.dna.toplevel_4_10414048_10415071_+,arabidopsis,4,train,0.453125,False
TAIR10.dna.toplevel_4_7608707_7609730_-,arabidopsis,4,train,0.3896484375,False
TAIR10.dna.toplevel_4_7752372_7753395_-,arabidopsis,4,train,0.314453125,False
TAIR10.dna.toplevel_4_806550_807573_-,arabidopsis,4,train,0.3896484375,False
TAIR10.dna.toplevel_4_5234195_5235218_+,arabidopsis,4,train,0.28515625,False
TAIR10.dna.toplevel_4_16680288_16681311_+,arabidopsis,4,train,0.4052734375,False
TAIR10.dna.toplevel_4_3341580_3342603_+,arabidopsis,4,train,0.4560546875,False
TAIR10.dna.toplevel_4_1073246_1074269_+,arabidopsis,4,train,0.3720703125,False
TAIR10.dna.toplevel_4_6005810_6006833_+,arabidopsis,4,train,0.3310546875,False
TAIR10.dna.toplevel_4_17454676_17455699_-,arabidopsis,4,train,0.3642578125,False
TAIR10.dna.toplevel_4_14478856_14479879_+,arabidopsis,4,train,0.462890625,False
TAIR10.dna.toplevel_4_9711990_9713013_-,arabidopsis,4,train,0.376953125,False
TAIR10.dna.toplevel_4_14777842_14778865_-,arabidopsis,4,train,0.279296875,False
TAIR10.dna.toplevel_4_17828481_17829504_+,arabidopsis,4,train,0.3798828125,False
TAIR10.dna.toplevel_4_5348389_5349412_-,arabidopsis,4,train,0.392578125,False
TAIR10.dna.toplevel_4_5296527_5297550_+,arabidopsis,4,train,0.345703125,False
TAIR10.dna.toplevel_4_3916497_3917520_-,arabidopsis,4,train,0.4130859375,False
TAIR10.dna.toplevel_4_9490074_9491097_-,arabidopsis,4,train,0.361328125,False
TAIR10.dna.toplevel_4_10126969_10127992_-,arabidopsis,4,train,0.392578125,False
TAIR10.dna.toplevel_4_1084027_1085050_-,arabidopsis,4,train,0.37109375,False
TAIR10.dna.toplevel_4_11134017_11135040_-,arabidopsis,4,train,0.341796875,False
TAIR10.dna.toplevel_4_2275454_2276477_+,arabidopsis,4,train,0.39453125,False
TAIR10.dna.toplevel_4_9855284_9856307_+,arabidopsis,4,train,0.3662109375,False
TAIR10.dna.toplevel_4_15259923_15260946_-,arabidopsis,4,train,0.4169921875,False
TAIR10.dna.toplevel_4_18394456_18395479_+,arabidopsis,4,train,0.3994140625,False
TAIR10.dna.toplevel_4_12670700_12671723_+,arabidopsis,4,train,0.345703125,False
TAIR10.dna.toplevel_4_14225370_14226393_+,arabidopsis,4,train,0.49609375,False
TAIR10.dna.toplevel_4_1431490_1432513_+,arabidopsis,4,train,0.3642578125,False
TAIR10.dna.toplevel_4_12376468_12377491_+,arabidopsis,4,train,0.447265625,False
TAIR10.dna.toplevel_4_9884800_9885823_-,arabidopsis,4,train,0.3408203125,False
TAIR10.dna.toplevel_4_1946165_1947188_+,arabidopsis,4,train,0.5048828125,False
TAIR10.dna.toplevel_4_1110510_1111533_+,arabidopsis,4,train,0.4326171875,False
TAIR10.dna.toplevel_4_5228920_5229943_+,arabidopsis,4,train,0.2626953125,False
TAIR10.dna.toplevel_4_15761590_15762613_+,arabidopsis,4,train,0.40625,False
TAIR10.dna.toplevel_4_4672555_4673578_+,arabidopsis,4,train,0.416015625,False
TAIR10.dna.toplevel_4_4528367_4529390_+,arabidopsis,4,train,0.4375,False
TAIR10.dna.toplevel_4_2578054_2579077_+,arabidopsis,4,train,0.3349609375,False
TAIR10.dna.toplevel_4_3885899_3886922_+,arabidopsis,4,train,0.4306640625,False
TAIR10.dna.toplevel_5_3359211_3360234_-,arabidopsis,5,val,0.3447265625,False
TAIR10.dna.toplevel_5_14523401_14524424_+,arabidopsis,5,val,0.251953125,False
TAIR10.dna.toplevel_5_3863151_3864174_-,arabidopsis,5,val,0.3544921875,False
TAIR10.dna.toplevel_5_24079407_24080430_-,arabidopsis,5,val,0.3642578125,False
TAIR10.dna.toplevel_5_16824571_16825594_+,arabidopsis,5,val,0.3310546875,False
TAIR10.dna.toplevel_5_18114573_18115596_+,arabidopsis,5,val,0.4423828125,False
TAIR10.dna.toplevel_5_4637112_4638135_-,arabidopsis,5,val,0.3857421875,False
TAIR10.dna.toplevel_5_24490333_24491356_-,arabidopsis,5,val,0.3388671875,False
TAIR10.dna.toplevel_5_17161276_17162299_+,arabidopsis,5,val,0.25390625,False
TAIR10.dna.toplevel_5_2709418_2710441_+,arabidopsis,5,val,0.3828125,False
TAIR10.dna.toplevel_5_24508836_24509859_+,arabidopsis,5,val,0.302734375,False
TAIR10.dna.toplevel_5_3162828_3163851_-,arabidopsis,5,val,0.337890625,False
TAIR10.dna.toplevel_5_12474341_12475364_-,arabidopsis,5,val,0.4462890625,False
TAIR10.dna.toplevel_5_18847303_18848326_-,arabidopsis,5,val,0.3623046875,False
TAIR10.dna.toplevel_5_10291651_10292674_+,arabidopsis,5,val,0.2939453125,False
TAIR10.dna.toplevel_5_18991401_18992424_+,arabidopsis,5,val,0.3388671875,False
TAIR10.dna.toplevel_5_5116561_5117584_-,arabidopsis,5,val,0.3759765625,False
TAIR10.dna.toplevel_5_26084902_26085925_-,arabidopsis,5,val,0.380859375,False
TAIR10.dna.toplevel_5_24668818_24669841_-,arabidopsis,5,val,0.447265625,False
TAIR10.dna.toplevel_5_11841436_11842459_-,arabidopsis,5,val,0.4091796875,False
TAIR10.dna.toplevel_5_703486_704509_+,arabidopsis,5,val,0.4296875,False
TAIR10.dna.toplevel_5_41569_42592_+,arabidopsis,5,val,0.357421875,False
TAIR10.dna.toplevel_5_8650463_8651486_+,arabidopsis,5,val,0.3486328125,False
TAIR10.dna.toplevel_5_21893676_21894699_+,arabidopsis,5,val,0.3701171875,False
TAIR10.dna.toplevel_5_6248342_6249365_+,arabidopsis,5,val,0.40625,False
TAIR10.dna.toplevel_5_16426641_16427664_-,arabidopsis,5,val,0.39453125,False
TAIR10.dna.toplevel_5_22368830_22369853_+,arabidopsis,5,val,0.39453125,False
TAIR10.dna.toplevel_5_9244830_9245853_-,arabidopsis,5,val,0.34765625,False
TAIR10.dna.toplevel_5_4659083_4660106_+,arabidopsis,5,val,0.4189453125,False
TAIR10.dna.toplevel_5_5777806_5778829_-,arabidopsis,5,val,0.390625,False
TAIR10.dna.toplevel_5_25065292_25066315_-,arabidopsis,5,val,0.39453125,False
TAIR10.dna.toplevel_5_6714427_6715450_+,arabidopsis,5,val,0.373046875,False
TAIR10.dna.toplevel_5_16833458_16834481_-,arabidopsis,5,val,0.458984375,False
TAIR10.dna.toplevel_5_4852348_4853371_-,arabidopsis,5,val,0.2958984375,False
TAIR10.dna.toplevel_5_10767641_10768664_+,arabidopsis,5,val,0.484375,False
TAIR10.dna.toplevel_5_21300094_21301117_+,arabidopsis,5,val,0.31640625,False
TAIR10.dna.toplevel_5_20722628_20723651_+,arabidopsis,5,val,0.3642578125,False
TAIR10.dna.toplevel_5_11832032_11833055_-,arabidopsis,5,val,0.4267578125,False
TAIR10.dna.toplevel_5_25818283_25819306_+,arabidopsis,5,val,0.3828125,False
TAIR10.dna.toplevel_5_9222002_9223025_-,arabidopsis,5,val,0.212890625,False
TAIR10.dna.toplevel_5_18700751_18701774_-,arabidopsis,5,val,0.341796875,False
TAIR10.dna.toplevel_5_1073424_1074447_-,arabidopsis,5,val,0.33203125,False
TAIR10.dna.toplevel_5_7770153_7771176_-,arabidopsis,5,val,0.4208984375,False
TAIR10.dna.toplevel_5_1132388_1133411_-,arabidopsis,5,val,0.3798828125,False
TAIR10.dna.toplevel_5_18021628_18022651_-,arabidopsis,5,val,0.283203125,False
TAIR10.dna.toplevel_5_26117944_26118967_+,arabidopsis,5,val,0.373046875,False
TAIR10.dna.toplevel_5_8789003_8790026_+,arabidopsis,5,val,0.345703125,False
TAIR10.dna.toplevel_5_24981966_24982989_-,arabidopsis,5,val,0.361328125,False
TAIR10.dna.toplevel_5_24249145_24250168_+,arabidopsis,5,val,0.3759765625,False
TAIR10.dna.toplevel_5_11238264_11239287_-,arabidopsis,5,val,0.30859375,False
TAIR10.dna.toplevel_5_261213_262236_-,arabidopsis,5,val,0.419921875,False
TAIR10.dna.toplevel_5_7607807_7608830_+,arabidopsis,5,val,0.380859375,False
TAIR10.dna.toplevel_5_8502480_8503503_-,arabidopsis,5,val,0.3642578125,False
TAIR10.dna.toplevel_5_17575286_17576309_+,arabidopsis,5,val,0.2958984375,False
TAIR10.dna.toplevel_5_5736220_5737243_-,arabidopsis,5,val,0.388671875,False
TAIR10.dna.toplevel_5_6685630_6686653_+,arabidopsis,5,val,0.2978515625,False
TAIR10.dna.toplevel_5_13690588_13691611_-,arabidopsis,5,val,0.271484375,False
TAIR10.dna.toplevel_5_23279329_23280352_+,arabidopsis,5,val,0.3974609375,False
TAIR10.dna.toplevel_5_8658908_8659931_+,arabidopsis,5,val,0.318359375,False
TAIR10.dna.toplevel_5_1008115_1009138_+,arabidopsis,5,val,0.3623046875,False
TAIR10.dna.toplevel_5_11052762_11053785_+,arabidopsis,5,val,0.4208984375,False
TAIR10.dna.toplevel_5_13574033_13575056_+,arabidopsis,5,val,0.33984375,False
TAIR10.dna.toplevel_5_19563897_19564920_+,arabidopsis,5,val,0.3076171875,False
TAIR10.dna.toplevel_5_1059447_1060470_+,arabidopsis,5,val,0.388671875,False
TAIR10.dna.toplevel_5_15229745_15230768_-,arabidopsis,5,val,0.2587890625,False
TAIR10.dna.toplevel_5_19902867_19903890_-,arabidopsis,5,val,0.390625,False
TAIR10.dna.toplevel_5_11631530_11632553_-,arabidopsis,5,val,0.3974609375,False
TAIR10.dna.toplevel_5_3926924_3927947_+,arabidopsis,5,val,0.40625,False
TAIR10.dna.toplevel_5_14052277_14053300_-,arabidopsis,5,val,0.330078125,False
TAIR10.dna.toplevel_5_6242565_6243588_-,arabidopsis,5,val,0.408203125,False
TAIR10.dna.toplevel_5_7651993_7653016_-,arabidopsis,5,val,0.40625,False
TAIR10.dna.toplevel_5_25642137_25643160_+,arabidopsis,5,val,0.3876953125,False
TAIR10.dna.toplevel_5_22377800_22378823_+,arabidopsis,5,val,0.333984375,False
TAIR10.dna.toplevel_5_20623941_20624964_-,arabidopsis,5,val,0.3564453125,False
TAIR10.dna.toplevel_5_13870806_13871829_-,arabidopsis,5,val,0.2548828125,False
TAIR10.dna.toplevel_5_5427381_5428404_+,arabidopsis,5,val,0.263671875,False
TAIR10.dna.toplevel_5_22774331_22775354_-,arabidopsis,5,val,0.279296875,False
TAIR10.dna.toplevel_5_12793451_12794474_-,arabidopsis,5,val,0.4658203125,False
TAIR10.dna.toplevel_5_24720940_24721963_+,arabidopsis,5,val,0.3798828125,False
TAIR10.dna.toplevel_5_8479161_8480184_+,arabidopsis,5,val,0.375,False
TAIR10.dna.toplevel_5_23523785_23524808_+,arabidopsis,5,val,0.36328125,False
TAIR10.dna.toplevel_5_19076780_19077803_+,arabidopsis,5,val,0.4306640625,False
TAIR10.dna.toplevel_5_10093465_10094488_+,arabidopsis,5,val,0.2919921875,False
TAIR10.dna.toplevel_5_3313344_3314367_+,arabidopsis,5,val,0.3037109375,False
TAIR10.dna.toplevel_5_8398397_8399420_+,arabidopsis,5,val,0.3486328125,False
TAIR10.dna.toplevel_5_13352351_13353374_-,arabidopsis,5,val,0.3935546875,False
TAIR10.dna.toplevel_5_17502331_17503354_-,arabidopsis,5,val,0.388671875,False
TAIR10.dna.toplevel_5_10751898_10752921_-,arabidopsis,5,val,0.3359375,False
TAIR10.dna.toplevel_5_16458148_16459171_-,arabidopsis,5,val,0.4130859375,False
TAIR10.dna.toplevel_5_4025411_4026434_-,arabidopsis,5,val,0.365234375,False
TAIR10.dna.toplevel_5_20308841_20309864_-,arabidopsis,5,val,0.4140625,False
TAIR10.dna.toplevel_5_8623792_8624815_-,arabidopsis,5,val,0.3662109375,False
TAIR10.dna.toplevel_5_24215898_24216921_-,arabidopsis,5,val,0.337890625,False
TAIR10.dna.toplevel_5_12596856_12597879_+,arabidopsis,5,val,0.4580078125,False
TAIR10.dna.toplevel_5_16775326_16776349_+,arabidopsis,5,val,0.31640625,False
TAIR10.dna.toplevel_5_14155872_14156895_-,arabidopsis,5,val,0.2900390625,False
TAIR10.dna.toplevel_5_24528486_24529509_-,arabidopsis,5,val,0.41015625,False
TAIR10.dna.toplevel_5_24238710_24239733_+,arabidopsis,5,val,0.294921875,False
TAIR10.dna.toplevel_5_723365_724388_-,arabidopsis,5,val,0.267578125,False
TAIR10.dna.toplevel_5_18641001_18642024_+,arabidopsis,5,val,0.2919921875,False
TAIR10.dna.toplevel_5_26787712_26788735_-,arabidopsis,5,val,0.318359375,False
TAIR10.dna.toplevel_5_23906621_23907644_+,arabidopsis,5,val,0.38671875,False
TAIR10.dna.toplevel_5_983704_984727_-,arabidopsis,5,val,0.3828125,False
TAIR10.dna.toplevel_5_22774266_22775289_-,arabidopsis,5,val,0.279296875,False
TAIR10.dna.toplevel_5_17902205_17903228_-,arabidopsis,5,val,0.4833984375,False
TAIR10.dna.toplevel_5_18431354_18432377_-,arabidopsis,5,val,0.4267578125,False
TAIR10.dna.toplevel_5_17580014_17581037_-,arabidopsis,5,val,0.373046875,False
TAIR10.dna.toplevel_5_18652385_18653408_-,arabidopsis,5,val,0.384765625,False
TAIR10.dna.toplevel_5_19399964_19400987_+,arabidopsis,5,val,0.4130859375,False
TAIR10.dna.toplevel_5_19701182_19702205_+,arabidopsis,5,val,0.294921875,False
TAIR10.dna.toplevel_5_20373096_20374119_-,arabidopsis,5,val,0.3408203125,False
TAIR10.dna.toplevel_5_7054752_7055775_-,arabidopsis,5,val,0.2607421875,False
TAIR10.dna.toplevel_5_14442916_14443939_+,arabidopsis,5,val,0.3408203125,False
TAIR10.dna.toplevel_5_7355293_7356316_+,arabidopsis,5,val,0.3818359375,False
TAIR10.dna.toplevel_5_5546916_5547939_-,arabidopsis,5,val,0.3671875,False
TAIR10.dna.toplevel_5_21101619_21102642_+,arabidopsis,5,val,0.333984375,False
TAIR10.dna.toplevel_5_16680140_16681163_-,arabidopsis,5,val,0.294921875,False
TAIR10.dna.toplevel_5_14771565_14772588_+,arabidopsis,5,val,0.3173828125,False
TAIR10.dna.toplevel_5_16399405_16400428_-,arabidopsis,5,val,0.337890625,False
TAIR10.dna.toplevel_5_16483682_16484705_-,arabidopsis,5,val,0.337890625,False
TAIR10.dna.toplevel_5_23805399_23806422_+,arabidopsis,5,val,0.3037109375,False
TAIR10.dna.toplevel_5_26012999_26014022_+,arabidopsis,5,val,0.3798828125,False
TAIR10.dna.toplevel_5_12105435_12106458_-,arabidopsis,5,val,0.416015625,False
TAIR10.dna.toplevel_5_13215047_13216070_+,arabidopsis,5,val,0.3173828125,False
TAIR10.dna.toplevel_5_10291738_10292761_+,arabidopsis,5,val,0.2890625,False
TAIR10.dna.toplevel_5_16908343_16909366_+,arabidopsis,5,val,0.3037109375,False
TAIR10.dna.toplevel_5_4878853_4879876_+,arabidopsis,5,val,0.361328125,False
TAIR10.dna.toplevel_5_11407343_11408366_+,arabidopsis,5,val,0.46875,False
TAIR10.dna.toplevel_5_1485506_1486529_+,arabidopsis,5,val,0.23828125,False
TAIR10.dna.toplevel_5_16429431_16430454_-,arabidopsis,5,val,0.3408203125,False
TAIR10.dna.toplevel_5_2616348_2617371_+,arabidopsis,5,val,0.4248046875,False
TAIR10.dna.toplevel_5_4673649_4674672_-,arabidopsis,5,val,0.36328125,False
TAIR10.dna.toplevel_5_18895196_18896219_+,arabidopsis,5,val,0.38671875,False
TAIR10.dna.toplevel_5_18896170_18897193_-,arabidopsis,5,val,0.41015625,False
TAIR10.dna.toplevel_5_2716254_2717277_-,arabidopsis,5,val,0.373046875,False
TAIR10.dna.toplevel_5_11970459_11971482_+,arabidopsis,5,val,0.3564453125,False
TAIR10.dna.toplevel_5_15700675_15701698_-,arabidopsis,5,val,0.31640625,False
TAIR10.dna.toplevel_5_1434750_1435773_-,arabidopsis,5,val,0.4140625,False
TAIR10.dna.toplevel_5_3464510_3465533_+,arabidopsis,5,val,0.4111328125,False
TAIR10.dna.toplevel_5_20946183_20947206_+,arabidopsis,5,val,0.3408203125,False
TAIR10.dna.toplevel_5_10282407_10283430_-,arabidopsis,5,val,0.333984375,False
TAIR10.dna.toplevel_5_19465571_19466594_-,arabidopsis,5,val,0.3544921875,False
TAIR10.dna.toplevel_5_6056345_6057368_+,arabidopsis,5,val,0.3203125,False
TAIR10.dna.toplevel_5_22050241_22051264_-,arabidopsis,5,val,0.330078125,False
TAIR10.dna.toplevel_5_13588123_13589146_-,arabidopsis,5,val,0.4248046875,False
TAIR10.dna.toplevel_5_21235558_21236581_+,arabidopsis,5,val,0.41015625,False
TAIR10.dna.toplevel_5_3064484_3065507_-,arabidopsis,5,val,0.3798828125,False
TAIR10.dna.toplevel_5_8952753_8953776_-,arabidopsis,5,val,0.4169921875,False
TAIR10.dna.toplevel_5_14493479_14494502_-,arabidopsis,5,val,0.333984375,False
TAIR10.dna.toplevel_5_12642310_12643333_+,arabidopsis,5,val,0.4521484375,False
TAIR10.dna.toplevel_5_14402027_14403050_+,arabidopsis,5,val,0.419921875,False
TAIR10.dna.toplevel_5_25567172_25568195_-,arabidopsis,5,val,0.3701171875,False
TAIR10.dna.toplevel_5_21074515_21075538_+,arabidopsis,5,val,0.275390625,False
TAIR10.dna.toplevel_5_8980383_8981406_+,arabidopsis,5,val,0.3603515625,False
TAIR10.dna.toplevel_5_4591979_4593002_-,arabidopsis,5,val,0.35546875,False
TAIR10.dna.toplevel_5_10799508_10800531_-,arabidopsis,5,val,0.30859375,False
TAIR10.dna.toplevel_5_9776847_9777870_-,arabidopsis,5,val,0.390625,False
TAIR10.dna.toplevel_5_11529012_11530035_+,arabidopsis,5,val,0.421875,False
TAIR10.dna.toplevel_5_5444860_5445883_-,arabidopsis,5,val,0.4111328125,False
TAIR10.dna.toplevel_5_4279945_4280968_-,arabidopsis,5,val,0.3623046875,False
TAIR10.dna.toplevel_5_26954562_26955585_+,arabidopsis,5,val,0.384765625,False
TAIR10.dna.toplevel_5_16683959_16684982_+,arabidopsis,5,val,0.263671875,False
TAIR10.dna.toplevel_5_3251390_3252413_-,arabidopsis,5,val,0.4482421875,False
TAIR10.dna.toplevel_5_24466937_24467960_-,arabidopsis,5,val,0.287109375,False
TAIR10.dna.toplevel_5_5844963_5845986_+,arabidopsis,5,val,0.2470703125,False
TAIR10.dna.toplevel_5_22177379_22178402_-,arabidopsis,5,val,0.306640625,False
TAIR10.dna.toplevel_5_5475261_5476284_-,arabidopsis,5,val,0.3974609375,False
TAIR10.dna.toplevel_5_11954176_11955199_+,arabidopsis,5,val,0.3603515625,False
TAIR10.dna.toplevel_5_3773248_3774271_-,arabidopsis,5,val,0.3642578125,False
TAIR10.dna.toplevel_5_10806548_10807571_-,arabidopsis,5,val,0.365234375,False
TAIR10.dna.toplevel_5_10391418_10392441_-,arabidopsis,5,val,0.2119140625,False
TAIR10.dna.toplevel_5_25570915_25571938_+,arabidopsis,5,val,0.3359375,False
TAIR10.dna.toplevel_5_6349251_6350274_-,arabidopsis,5,val,0.4140625,False
TAIR10.dna.toplevel_5_21455257_21456280_+,arabidopsis,5,val,0.2734375,False
TAIR10.dna.toplevel_5_5696040_5697063_+,arabidopsis,5,val,0.3232421875,False
TAIR10.dna.toplevel_5_15946476_15947499_+,arabidopsis,5,val,0.396484375,False
TAIR10.dna.toplevel_5_2662854_2663877_-,arabidopsis,5,val,0.4306640625,False
TAIR10.dna.toplevel_5_23660983_23662006_+,arabidopsis,5,val,0.3125,False
TAIR10.dna.toplevel_5_1710854_1711877_-,arabidopsis,5,val,0.3125,False
TAIR10.dna.toplevel_5_24971784_24972807_+,arabidopsis,5,val,0.2939453125,False
TAIR10.dna.toplevel_5_13122123_13123146_-,arabidopsis,5,val,0.4169921875,False
TAIR10.dna.toplevel_5_16261744_16262767_+,arabidopsis,5,val,0.435546875,False
TAIR10.dna.toplevel_5_23719153_23720176_+,arabidopsis,5,val,0.3720703125,False
TAIR10.dna.toplevel_5_1936269_1937292_+,arabidopsis,5,val,0.408203125,False
TAIR10.dna.toplevel_5_5073218_5074241_+,arabidopsis,5,val,0.2841796875,False
TAIR10.dna.toplevel_5_13557976_13558999_+,arabidopsis,5,val,0.27734375,False
TAIR10.dna.toplevel_5_9439257_9440280_+,arabidopsis,5,val,0.376953125,False
TAIR10.dna.toplevel_5_19351243_19352266_+,arabidopsis,5,val,0.45703125,False
TAIR10.dna.toplevel_5_7278113_7279136_-,arabidopsis,5,val,0.4267578125,False
TAIR10.dna.toplevel_5_13521120_13522143_+,arabidopsis,5,val,0.3740234375,False
TAIR10.dna.toplevel_5_17819477_17820500_-,arabidopsis,5,val,0.359375,False
TAIR10.dna.toplevel_5_23577525_23578548_-,arabidopsis,5,val,0.3916015625,False
TAIR10.dna.toplevel_5_25637814_25638837_-,arabidopsis,5,val,0.3740234375,False
TAIR10.dna.toplevel_5_21027597_21028620_+,arabidopsis,5,val,0.3505859375,False
TAIR10.dna.toplevel_5_21702857_21703880_-,arabidopsis,5,val,0.41015625,False
TAIR10.dna.toplevel_5_8754127_8755150_+,arabidopsis,5,val,0.392578125,False
TAIR10.dna.toplevel_5_5430512_5431535_+,arabidopsis,5,val,0.2666015625,False
TAIR10.dna.toplevel_5_7094135_7095158_-,arabidopsis,5,val,0.369140625,False
TAIR10.dna.toplevel_5_22673923_22674946_-,arabidopsis,5,val,0.337890625,False
TAIR10.dna.toplevel_5_22100743_22101766_+,arabidopsis,5,val,0.3515625,False
TAIR10.dna.toplevel_5_11140534_11141557_-,arabidopsis,5,val,0.4921875,False
TAIR10.dna.toplevel_5_26744309_26745332_-,arabidopsis,5,val,0.380859375,False
TAIR10.dna.toplevel_5_15390065_15391088_+,arabidopsis,5,val,0.3232421875,False
TAIR10.dna.toplevel_5_4698506_4699529_-,arabidopsis,5,val,0.376953125,False
TAIR10.dna.toplevel_5_5883997_5885020_-,arabidopsis,5,val,0.267578125,False
TAIR10.dna.toplevel_5_7589356_7590379_+,arabidopsis,5,val,0.35546875,False
TAIR10.dna.toplevel_5_2187091_2188114_+,arabidopsis,5,val,0.255859375,False
TAIR10.dna.toplevel_5_25657431_25658454_-,arabidopsis,5,val,0.26171875,False
TAIR10.dna.toplevel_5_14569589_14570612_+,arabidopsis,5,val,0.3740234375,False
TAIR10.dna.toplevel_5_12103724_12104747_+,arabidopsis,5,val,0.4521484375,False
TAIR10.dna.toplevel_5_4062753_4063776_-,arabidopsis,5,val,0.3603515625,False
TAIR10.dna.toplevel_5_4495628_4496651_+,arabidopsis,5,val,0.4140625,False
TAIR10.dna.toplevel_5_7947826_7948849_-,arabidopsis,5,val,0.3583984375,False
TAIR10.dna.toplevel_5_22156609_22157632_-,arabidopsis,5,val,0.41015625,False
TAIR10.dna.toplevel_5_11524979_11526002_-,arabidopsis,5,val,0.3017578125,False
TAIR10.dna.toplevel_5_16921653_16922676_-,arabidopsis,5,val,0.2607421875,False
TAIR10.dna.toplevel_5_25960616_25961639_-,arabidopsis,5,val,0.3671875,False
TAIR10.dna.toplevel_5_611558_612581_+,arabidopsis,5,val,0.3720703125,False
TAIR10.dna.toplevel_5_9112989_9114012_+,arabidopsis,5,val,0.357421875,False
TAIR10.dna.toplevel_5_16793401_16794424_+,arabidopsis,5,val,0.3623046875,False
